总字数为733605 红楼梦 共有12章 
3790 不离        10   37900 
3791 他来        10   37910 
3792 可恶        10   37920 
3793 奚落        10   37930 
3794 素         10   37940 
3795 不当        10   37950 
3796 整理        10   37960 
3797 冻         10   37970 
3798 茶杯        10   37980 
3799 顺手        10   37990 
3800 性格        10   38000 
3801 嫌疑        10   38010 
3802 保重        10   38020 
3803 体谅        10   38030 
3804 两字        10   38040 
3805 好几个       10   38050 
3806 情意        10   38060 
3807 抽         10   38070 
3808 讪讪        10   38080 
3809 明明        10   38090 
3810 门户        10   38100 
3811 谣言        10   38110 
3812 旁人        10   38120 
3813 动手        10   38130 
3814 锄药        10   38140 
3815 贾瑞道       10   38150 
3816 吵闹        10   38160 
3817 半盏        10   38170 
3818 任凭        10   38180 
3819 生死        10   38190 
3820 照旧        10   38200 
3821 冯大爷       10   38210 
3822 症候        10   38220 
3823 太过        10   38230 
3824 媳妇儿       10   38240 
3825 公婆        10   38250 
3826 走过        10   38260 
3827 神情        10   38270 
3828 回过头来      10   38280 
3829 正经人       10   38290 
3830 指望        10   38300 
3831 快回去       10   38310 
3832 戒指        10   38320 
3833 地里        10   38330 
3834 屋子里       10   38340 
3835 叩头        10   38350 
3836 合眼        10   38360 
3837 指头        10   38370 
3838 祭祀        10   38380 
3839 人回        10   38390 
3840 五十        10   38400 
3841 总理        10   38410 
3842 按数        10   38420 
3843 依着        10   38430 
3844 揽         10   38440 
3845 发放        10   38450 
3846 做梦        10   38460 
3847 搁得住       10   38470 
3848 记挂        10   38480 
3849 毛         10   38490 
3850 检点        10   38500 
3851 已到        10   38510 
3852 灵柩        10   38520 
3853 自行        10   38530 
3854 各家        10   38540 
3855 别动        10   38550 
3856 出息        10   38560 
3857 越性        10   38570 
3858 睡下        10   38580 
3859 宽衣        10   38590 
3860 忽有        10   38600 
3861 前往        10   38610 
3862 知觉        10   38620 
3863 作伴        10   38630 
3864 问得        10   38640 
3865 打趣        10   38650 
3866 到手        10   38660 
3867 半月        10   38670 
3868 竹         10   38680 
3869 特         10   38690 
3870 出园        10   38700 
3871 鬼怪        10   38710 
3872 旧诗        10   38720 
3873 亭         10   38730 
3874 亭子        10   38740 
3875 再作        10   38750 
3876 掖         10   38760 
3877 山         10   38770 
3878 杏花        10   38780 
3879 蔷薇        10   38790 
3880 堵         10   38800 
3881 兰         10   38810 
3882 书上        10   38820 
3883 蕉         10   38830 
3884 倒下        10   38840 
3885 十月        10   38850 
3886 奏         10   38860 
3887 菱洲        10   38870 
3888 塞责        10   38880 
3889 挨次        10   38890 
3890 焚香        10   38900 
3891 一百        10   38910 
3892 甚至于       10   38920 
3893 家来        10   38930 
3894 混话        10   38940 
3895 起个        10   38950 
3896 耳朵        10   38960 
3897 能干        10   38970 
3898 劝说        10   38980 
3899 玩去        10   38990 
3900 老妈妈       10   39000 
3901 贾环见       10   39010 
3902 ㄠ         10   39020 
3903 偏心        10   39030 
3904 方回        10   39040 
3905 梳         10   39050 
3906 几根        10   39060 
3907 从今以后      10   39070 
3908 诊脉        10   39080 
3909 供奉        10   39090 
3910 鼻子        10   39100 
3911 做生日       10   39110 
3912 使个        10   39120 
3913 开了门       10   39130 
3914 凡事        10   39140 
3915 一节        10   39150 
3916 曲子        10   39160 
3917 二哥        10   39170 
3918 贾政正       10   39180 
3919 依允        10   39190 
3920 竹子        10   39200 
3921 容         10   39210 
3922 看到        10   39220 
3923 唱道        10   39230 
3924 低着头       10   39240 
3925 没好气       10   39250 
3926 无精打彩      10   39260 
3927 禁不起       10   39270 
3928 连声        10   39280 
3929 猜疑        10   39290 
3930 两张        10   39300 
3931 沁芳亭       10   39310 
3932 相对        10   39320 
3933 懒懒        10   39330 
3934 不敢造次      10   39340 
3935 似有        10   39350 
3936 花神        10   39360 
3937 平姐姐       10   39370 
3938 当面        10   39380 
3939 低头不语      10   39390 
3940 两下        10   39400 
3941 懒怠        10   39410 
3942 账         10   39420 
3943 草木        10   39430 
3944 不收        10   39440 
3945 送礼        10   39450 
3946 正因        10   39460 
3947 跌         10   39470 
3948 算命        10   39480 
3949 做个        10   39490 
3950 勒死        10   39500 
3951 叹气        10   39510 
3952 几下        10   39520 
3953 名声        10   39530 
3954 设法        10   39540 
3955 拿些        10   39550 
3956 社         10   39560 
3957 翠墨        10   39570 
3958 该班        10   39580 
3959 赵姨奶奶      10   39590 
3960 西洋        10   39600 
3961 菊         10   39610 
3962 菜蔬        10   39620 
3963 踩         10   39630 
3964 拆开        10   39640 
3965 无论        10   39650 
3966 断乎        10   39660 
3967 纸钱        10   39670 
3968 佛         10   39680 
3969 诊         10   39690 
3970 春道        10   39700 
3971 水仙        10   39710 
3972 愚人        10   39720 
3973 失言        10   39730 
3974 找寻        10   39740 
3975 影儿        10   39750 
3976 文武        10   39760 
3977 作伴儿       10   39770 
3978 发烧        10   39780 
3979 来头        10   39790 
3980 镯子        10   39800 
3981 众家        10   39810 
3982 九个        10   39820 
3983 照顾        10   39830 
3984 独是        10   39840 
3985 起先        10   39850 
3986 闹出来       10   39860 
3987 冷淡        10   39870 
3988 到家        10   39880 
3989 俞禄        10   39890 
3990 做主        10   39900 
3991 察院        10   39910 
3992 狠狠        10   39920 
3993 傻大姐       10   39930 
3994 搜检        10   39940 
3995 传出        10   39950 
3996 林四娘       10   39960 
3997 孙家        10   39970 
3998 第二天       10   39980 
3999 直流        10   39990 
4000 舒服        10   40000 
4001 绢子        10   40010 
4002 蟠儿        10   40020 
4003 惦记        10   40030 
4004 蝌道        10   40040 
4005 托人        10   40050 
4006 赎罪        10   40060 
4007 打坐        10   40070 
4008 分头        10   40080 
4009 贾政进       10   40090 
4010 第一百       10   40100 
4011 妖怪        10   40110 
4012 红楼梦       9    36108 
4013 怀         9    36117 
4014 块         9    36126 
4015 石         9    36135 
4016 感谢        9    36144 
4017 何方        9    36153 
4018 此系        9    36162 
4019 经历        9    36171 
4020 第一件       9    36180 
4021 历来        9    36189 
4022 拘         9    36198 
4023 笔墨        9    36207 
4024 一小        9    36216 
4025 喜悦        9    36225 
4026 十二钗       9    36234 
4027 姑苏        9    36243 
4028 吟诗        9    36252 
4029 太平        9    36261 
4030 功德        9    36270 
4031 亦可        9    36279 
4032 此物        9    36288 
4033 爹娘        9    36297 
4034 悔         9    36306 
4035 安身        9    36315 
4036 放在心上      9    36324 
4037 中秋        9    36333 
4038 之句        9    36342 
4039 街坊        9    36351 
4040 酒后        9    36360 
4041 直至        9    36369 
4042 势         9    36378 
4043 妻子        9    36387 
4044 安生        9    36396 
4045 上年        9    36405 
4046 卧         9    36414 
4047 冷子兴       9    36423 
4048 冷眼        9    36432 
4049 亲见        9    36441 
4050 一封        9    36450 
4051 原籍        9    36459 
4052 如海        9    36468 
4053 姬妾        9    36477 
4054 隐隐        9    36486 
4055 至今        9    36495 
4056 纳罕        9    36504 
4057 老爹        9    36513 
4058 两年        9    36522 
4059 尊贵        9    36531 
4060 因何        9    36540 
4061 因叫        9    36549 
4062 出名        9    36558 
4063 孙         9    36567 
4064 之言        9    36576 
4065 室         9    36585 
4066 择日        9    36594 
4067 三等        9    36603 
4068 小小        9    36612 
4069 五间        9    36621 
4070 母         9    36630 
4071 斟上        9    36639 
4072 茶来        9    36648 
4073 辉煌        9    36657 
4074 弱         9    36666 
4075 缎子        9    36675 
4076 撤         9    36684 
4077 錾         9    36693 
4078 日月        9    36702 
4079 设着        9    36711 
4080 右边        9    36720 
4081 再见        9    36729 
4082 小名        9    36738 
4083 疼爱        9    36747 
4084 小幺儿       9    36756 
4085 有情        9    36765 
4086 一串        9    36774 
4087 松花        9    36783 
4088 后人        9    36792 
4089 未见        9    36801 
4090 孝心        9    36810 
4091 乳母        9    36819 
4092 夜深        9    36828 
4093 信息        9    36837 
4094 以至        9    36846 
4095 白白的       9    36855 
4096 想不起来      9    36864 
4097 卷         9    36873 
4098 堂客        9    36882 
4099 第二日       9    36891 
4100 亦且        9    36900 
4101 审问        9    36909 
4102 识字        9    36918 
4103 降         9    36927 
4104 类         9    36936 
4105 投         9    36945 
4106 起居        9    36954 
4107 铺陈        9    36963 
4108 壁上        9    36972 
4109 回廊        9    36981 
4110 射         9    36990 
4111 来自        9    36999 
4112 领略        9    37008 
4113 高明        9    37017 
4114 挽回        9    37026 
4115 一缕        9    37035 
4116 胜         9    37044 
4117 饮酒        9    37053 
4118 应当        9    37062 
4119 看破        9    37071 
4120 家业        9    37080 
4121 悟         9    37089 
4122 垂         9    37098 
4123 片时        9    37107 
4124 来袭        9    37116 
4125 头绪        9    37125 
4126 荳         9    37134 
4127 祖上        9    37143 
4128 寡妇        9    37152 
4129 养活        9    37161 
4130 瞎         9    37170 
4131 待人        9    37179 
4132 交         9    37188 
4133 应承        9    37197 
4134 蹭         9    37206 
4135 嗐         9    37215 
4136 向凤姐       9    37224 
4137 不得闲       9    37233 
4138 送过来       9    37242 
4139 贾蓉忙       9    37251 
4140 摆在        9    37260 
4141 舌         9    37269 
4142 好儿        9    37278 
4143 放在眼里      9    37287 
4144 掀帘        9    37296 
4145 伏         9    37305 
4146 那种        9    37314 
4147 静养        9    37323 
4148 唠叨        9    37332 
4149 快来        9    37341 
4150 各位        9    37350 
4151 答话        9    37359 
4152 较         9    37368 
4153 一匹        9    37377 
4154 方去        9    37386 
4155 不致        9    37395 
4156 难为        9    37404 
4157 王法        9    37413 
4158 养病        9    37422 
4159 詹光        9    37431 
4160 鸾         9    37440 
4161 怎得        9    37449 
4162 通         9    37458 
4163 熏         9    37467 
4164 哪怕        9    37476 
4165 轻狂        9    37485 
4166 劝劝        9    37494 
4167 两杯        9    37503 
4168 披上        9    37512 
4169 问着        9    37521 
4170 醒来        9    37530 
4171 不长进       9    37539 
4172 人送        9    37548 
4173 年老        9    37557 
4174 秦         9    37566 
4175 薛蟠自       9    37575 
4176 管理        9    37584 
4177 咕咕        9    37593 
4178 最好        9    37602 
4179 下次        9    37611 
4180 声响        9    37620 
4181 在手        9    37629 
4182 这步田地      9    37638 
4183 懒待        9    37647 
4184 病人        9    37656 
4185 怎么办       9    37665 
4186 款待        9    37674 
4187 第         9    37683 
4188 病势        9    37692 
4189 率领        9    37701 
4190 听罢        9    37710 
4191 小戏        9    37719 
4192 再也        9    37728 
4193 初三        9    37737 
4194 原为        9    37746 
4195 开导        9    37755 
4196 快些        9    37764 
4197 两步        9    37773 
4198 难说        9    37782 
4199 景致        9    37791 
4200 入席        9    37800 
4201 子去        9    37809 
4202 三百        9    37818 
4203 坎儿        9    37827 
4204 一溜烟       9    37836 
4205 捉弄        9    37845 
4206 扯谎        9    37854 
4207 叫喊        9    37863 
4208 一照        9    37872 
4209 心愿        9    37881 
4210 人力        9    37890 
4211 可谓        9    37899 
4212 停灵        9    37908 
4213 扁         9    37917 
4214 还强        9    37926 
4215 山上        9    37935 
4216 扣         9    37944 
4217 不差        9    37953 
4218 贾珍贾       9    37962 
4219 寂静        9    37971 
4220 侧         9    37980 
4221 对牌        9    37989 
4222 早来        9    37998 
4223 得到        9    38007 
4224 擅入        9    38016 
4225 酒饭        9    38025 
4226 参         9    38034 
4227 桥         9    38043 
4228 漱口        9    38052 
4229 后儿        9    38061 
4230 搁不住       9    38070 
4231 勾引        9    38079 
4232 寿         9    38088 
4233 算来        9    38097 
4234 用功        9    38106 
4235 叨         9    38115 
4236 定礼        9    38124 
4237 只别        9    38133 
4238 选         9    38142 
4239 戏文        9    38151 
4240 禀道        9    38160 
4241 领着        9    38169 
4242 笨         9    38178 
4243 老大        9    38187 
4244 程日兴       9    38196 
4245 摆布        9    38205 
4246 完毕        9    38214 
4247 昏         9    38223 
4248 人到        9    38232 
4249 工程        9    38241 
4250 便用        9    38250 
4251 知会        9    38259 
4252 大方        9    38268 
4253 一百二十      9    38277 
4254 那大        9    38286 
4255 绿         9    38295 
4256 想不起       9    38304 
4257 再要        9    38313 
4258 伞         9    38322 
4259 丝         9    38331 
4260 安放        9    38340 
4261 一架        9    38349 
4262 这门        9    38358 
4263 剪子        9    38367 
4264 上床        9    38376 
4265 尼姑        9    38385 
4266 孔雀        9    38394 
4267 骑         9    38403 
4268 点灯        9    38412 
4269 鱼         9    38421 
4270 哽咽        9    38430 
4271 压倒        9    38439 
4272 内有        9    38448 
4273 见宝钗       9    38457 
4274 为了        9    38466 
4275 锞         9    38475 
4276 紧紧        9    38484 
4277 侄女儿       9    38493 
4278 出了门       9    38502 
4279 一地        9    38511 
4280 栗子        9    38520 
4281 指甲        9    38529 
4282 柜子        9    38538 
4283 耗子        9    38547 
4284 别生气       9    38556 
4285 高声        9    38565 
4286 哦         9    38574 
4287 贾环便       9    38583 
4288 满心        9    38592 
4289 谈论        9    38601 
4290 一切        9    38610 
4291 孔子        9    38619 
4292 去不去       9    38628 
4293 风吹        9    38637 
4294 这起        9    38646 
4295 洗脸        9    38655 
4296 无限        9    38664 
4297 拽         9    38673 
4298 掰         9    38682 
4299 只装        9    38691 
4300 咬牙        9    38700 
4301 防         9    38709 
4302 窗子        9    38718 
4303 应酬        9    38727 
4304 无碍        9    38736 
4305 侍女        9    38745 
4306 如同        9    38754 
4307 花草        9    38763 
4308 佳人        9    38772 
4309 犹可        9    38781 
4310 计较        9    38790 
4311 兜         9    38799 
4312 进房        9    38808 
4313 褪         9    38817 
4314 用手        9    38826 
4315 说句话       9    38835 
4316 太阳        9    38844 
4317 好玩        9    38853 
4318 铺子        9    38862 
4319 添上        9    38871 
4320 举起        9    38880 
4321 得空儿       9    38889 
4322 摇手        9    38898 
4323 晾         9    38907 
4324 金刚        9    38916 
4325 狐疑        9    38925 
4326 特特        9    38934 
4327 贾政叫       9    38943 
4328 宝钗进       9    38952 
4329 钻         9    38961 
4330 蚊子        9    38970 
4331 本人        9    38979 
4332 左不过       9    38988 
4333 分例        9    38997 
4334 寻觅        9    39006 
4335 葬花        9    39015 
4336 敲         9    39024 
4337 死去        9    39033 
4338 一腔        9    39042 
4339 托生        9    39051 
4340 薛大哥       9    39060 
4341 手指        9    39069 
4342 缎         9    39078 
4343 酒底        9    39087 
4344 一摸        9    39096 
4345 儿笑        9    39105 
4346 小道        9    39114 
4347 命里        9    39123 
4348 无用        9    39132 
4349 收下        9    39141 
4350 滚下        9    39150 
4351 生分        9    39159 
4352 自知        9    39168 
4353 拉拉扯扯      9    39177 
4354 有病        9    39186 
4355 撵出去       9    39195 
4356 半截        9    39204 
4357 弄坏了       9    39213 
4358 刚刚        9    39222 
4359 想念        9    39231 
4360 梳头        9    39240 
4361 心病        9    39249 
4362 举人        9    39258 
4363 做出        9    39267 
4364 大胆        9    39276 
4365 云丫头       9    39285 
4366 发送        9    39294 
4367 贾政知       9    39303 
4368 痛         9    39312 
4369 散去        9    39321 
4370 咽住        9    39330 
4371 捱了        9    39339 
4372 忍耐        9    39348 
4373 命薄        9    39357 
4374 可爱        9    39366 
4375 已醒        9    39375 
4376 这首        9    39384 
4377 嫦娥        9    39393 
4378 偕         9    39402 
4379 平儿见       9    39411 
4380 口袋        9    39420 
4381 人取        9    39429 
4382 佛手        9    39438 
4383 学着        9    39447 
4384 冲         9    39456 
4385 劳动        9    39465 
4386 发笑        9    39474 
4387 保得住       9    39483 
4388 安分守己      9    39492 
4389 点着        9    39501 
4390 县         9    39510 
4391 斗         9    39519 
4392 反觉        9    39528 
4393 出头        9    39537 
4394 舅爷        9    39546 
4395 受委屈       9    39555 
4396 常情        9    39564 
4397 已定        9    39573 
4398 长进        9    39582 
4399 红梅        9    39591 
4400 钓         9    39600 
4401 病重        9    39609 
4402 感冒        9    39618 
4403 含悲        9    39627 
4404 礼部        9    39636 
4405 乌进孝       9    39645 
4406 说笑话       9    39654 
4407 出力        9    39663 
4408 尤         9    39672 
4409 芳         9    39681 
4410 莲花        9    39690 
4411 箱柜        9    39699 
4412 佩凤        9    39708 
4413 即忙        9    39717 
4414 莫非        9    39726 
4415 词         9    39735 
4416 贤良        9    39744 
4417 拜谢        9    39753 
4418 逃         9    39762 
4419 倒觉        9    39771 
4420 夏家        9    39780 
4421 亲眼        9    39789 
4422 膏药        9    39798 
4423 被窝        9    39807 
4424 尚可        9    39816 
4425 兰儿        9    39825 
4426 法师        9    39834 
4427 查抄        9    39843 
4428 世职        9    39852 
4429 甄应嘉       9    39861 
4430 外藩        9    39870 
4431 惭愧        8    35448 
4432 人间        8    35456 
4433 那僧道       8    35464 
4434 繁华        8    35472 
4435 方妙        8    35480 
4436 花柳        8    35488 
4437 乞         8    35496 
4438 情理        8    35504 
4439 名姓        8    35512 
4440 其间        8    35520 
4441 淫         8    35528 
4442 亦非        8    35536 
4443 抄录        8    35544 
4444 膝下        8    35552 
4445 真情        8    35560 
4446 施礼        8    35568 
4447 上书        8    35576 
4448 接来        8    35584 
4449 舍         8    35592 
4450 诗书        8    35600 
4451 生于        8    35608 
4452 小女        8    35616 
4453 自谓        8    35624 
4454 岂敢        8    35632 
4455 推辞        8    35640 
4456 兄         8    35648 
4457 唐突        8    35656 
4458 荐         8    35664 
4459 疾         8    35672 
4460 拄         8    35680 
4461 君         8    35688 
4462 若果        8    35696 
4463 糊         8    35704 
4464 度日        8    35712 
4465 旧日        8    35720 
4466 用度        8    35728 
4467 城         8    35736 
4468 之命        8    35744 
4469 番         8    35752 
4470 寄         8    35760 
4471 令其        8    35768 
4472 进士        8    35776 
4473 安插        8    35784 
4474 妥协        8    35792 
4475 姓林        8    35800 
4476 有余        8    35808 
4477 起初        8    35816 
4478 隆恩        8    35824 
4479 额外        8    35832 
4480 斯文        8    35840 
4481 闲谈        8    35848 
4482 小小的       8    35856 
4483 树木        8    35864 
4484 省俭        8    35872 
4485 架子        8    35880 
4486 别家        8    35888 
4487 宁国        8    35896 
4488 玉来        8    35904 
4489 朱         8    35912 
4490 字样        8    35920 
4491 德         8    35928 
4492 减         8    35936 
4493 度         8    35944 
4494 极小        8    35952 
4495 家住        8    35960 
4496 洒泪        8    35968 
4497 行李        8    35976 
4498 所见        8    35984 
4499 时时        8    35992 
4500 匾上        8    36000 
4501 不进        8    36008 
4502 第二个       8    36016 
4503 哭声        8    36024 
4504 后院        8    36032 
4505 银鼠        8    36040 
4506 下房        8    36048 
4507 一辆        8    36056 
4508 烦闷        8    36064 
4509 爱惜        8    36072 
4510 院落        8    36080 
4511 甬路        8    36088 
4512 椅上        8    36096 
4513 帏         8    36104 
4514 娇养        8    36112 
4515 月色        8    36120 
4516 显得        8    36128 
4517 情思        8    36136 
4518 行为        8    36144 
4519 蹙         8    36152 
4520 杜撰        8    36160 
4521 玉带        8    36168 
4522 之礼        8    36176 
4523 你娘        8    36184 
4524 套间        8    36192 
4525 暂         8    36200 
4526 沐         8    36208 
4527 书信        8    36216 
4528 小爷        8    36224 
4529 感         8    36232 
4530 倘若        8    36240 
4531 人报        8    36248 
4532 没事人       8    36256 
4533 来接        8    36264 
4534 善         8    36272 
4535 乩         8    36280 
4536 有的是       8    36288 
4537 节度使       8    36296 
4538 才能        8    36304 
4539 薛蟠见       8    36312 
4540 手下        8    36320 
4541 贾宅        8    36328 
4542 和黛玉       8    36336 
4543 中觉        8    36344 
4544 宝叔        8    36352 
4545 带去        8    36360 
4546 相思        8    36368 
4547 泥         8    36376 
4548 千里        8    36384 
4549 悠悠        8    36392 
4550 数         8    36400 
4551 生成        8    36408 
4552 千金        8    36416 
4553 累         8    36424 
4554 算了        8    36432 
4555 碎         8    36440 
4556 妩媚        8    36448 
4557 云雨        8    36456 
4558 失声        8    36464 
4559 幸得        8    36472 
4560 寻思        8    36480 
4561 知有        8    36488 
4562 新近        8    36496 
4563 吃喝        8    36504 
4564 把持        8    36512 
4565 现是        8    36520 
4566 见世面       8    36528 
4567 角         8    36536 
4568 长得        8    36544 
4569 凤姑娘       8    36552 
4570 全仗        8    36560 
4571 气味        8    36568 
4572 得闲儿       8    36576 
4573 回二        8    36584 
4574 美         8    36592 
4575 心神        8    36600 
4576 客         8    36608 
4577 止         8    36616 
4578 亲朋        8    36624 
4579 冲撞        8    36632 
4580 冬天        8    36640 
4581 待书        8    36648 
4582 新巧        8    36656 
4583 顺便        8    36664 
4584 伯         8    36672 
4585 竟成        8    36680 
4586 悬心        8    36688 
4587 禀明        8    36696 
4588 挨着        8    36704 
4589 谁肯        8    36712 
4590 刀子        8    36720 
4591 车上        8    36728 
4592 撒野        8    36736 
4593 人往        8    36744 
4594 自回        8    36752 
4595 换衣服       8    36760 
4596 门下        8    36768 
4597 项         8    36776 
4598 邪祟        8    36784 
4599 趣儿        8    36792 
4600 味儿        8    36800 
4601 混闹        8    36808 
4602 罩         8    36816 
4603 因道        8    36824 
4604 酸         8    36832 
4605 一颗        8    36840 
4606 卧室        8    36848 
4607 塞         8    36856 
4608 之日        8    36864 
4609 可要        8    36872 
4610 干什么       8    36880 
4611 作法        8    36888 
4612 乱说        8    36896 
4613 跺         8    36904 
4614 声儿        8    36912 
4615 烟见        8    36920 
4616 禁         8    36928 
4617 西府里       8    36936 
4618 又值        8    36944 
4619 一五一十      8    36952 
4620 怒         8    36960 
4621 贾门        8    36968 
4622 寒温        8    36976 
4623 早晨        8    36984 
4624 虽则        8    36992 
4625 细心        8    37000 
4626 差人        8    37008 
4627 筵席        8    37016 
4628 午间        8    37024 
4629 尊府        8    37032 
4630 调         8    37040 
4631 发热        8    37048 
4632 排         8    37056 
4633 到来        8    37064 
4634 略觉        8    37072 
4635 一剂        8    37080 
4636 甚么        8    37088 
4637 急急        8    37096 
4638 过生日       8    37104 
4639 众位        8    37112 
4640 脸儿        8    37120 
4641 不知不觉      8    37128 
4642 流下来       8    37136 
4643 惦着        8    37144 
4644 西风        8    37152 
4645 行来        8    37160 
4646 猛然        8    37168 
4647 初一        8    37176 
4648 畜生        8    37184 
4649 一会儿       8    37192 
4650 发狠        8    37200 
4651 裤子        8    37208 
4652 脱身        8    37216 
4653 满头        8    37224 
4654 那道士       8    37232 
4655 有意思       8    37240 
4656 刚要        8    37248 
4657 湿         8    37256 
4658 喊道        8    37264 
4659 带回        8    37272 
4660 妥贴        8    37280 
4661 中用        8    37288 
4662 以备        8    37296 
4663 不入        8    37304 
4664 搀扶        8    37312 
4665 贾扁        8    37320 
4666 之罪        8    37328 
4667 薛蟠笑       8    37336 
4668 送入        8    37344 
4669 竖         8    37352 
4670 悲痛        8    37360 
4671 恳切        8    37368 
4672 茶饭        8    37376 
4673 器皿        8    37384 
4674 登记        8    37392 
4675 靸         8    37400 
4676 这人        8    37408 
4677 张材家       8    37416 
4678 王妃        8    37424 
4679 回南        8    37432 
4680 礼毕        8    37440 
4681 下回        8    37448 
4682 灵验        8    37456 
4683 未有        8    37464 
4684 躬身        8    37472 
4685 抖         8    37480 
4686 方散        8    37488 
4687 不识        8    37496 
4688 自尽        8    37504 
4689 六         8    37512 
4690 陛见        8    37520 
4691 看视        8    37528 
4692 慈悲        8    37536 
4693 饥荒        8    37544 
4694 贵贱        8    37552 
4695 逢         8    37560 
4696 没造化       8    37568 
4697 盆         8    37576 
4698 近前        8    37584 
4699 教习        8    37592 
4700 驳回        8    37600 
4701 赵         8    37608 
4702 手脚        8    37616 
4703 无别        8    37624 
4704 三字        8    37632 
4705 才情        8    37640 
4706 关上        8    37648 
4707 花木        8    37656 
4708 那原        8    37664 
4709 贾政问       8    37672 
4710 靴         8    37680 
4711 花香        8    37688 
4712 芍药        8    37696 
4713 无味        8    37704 
4714 玲珑        8    37712 
4715 几间        8    37720 
4716 覆         8    37728 
4717 抠         8    37736 
4718 铰         8    37744 
4719 受礼        8    37752 
4720 十五日       8    37760 
4721 台上        8    37768 
4722 怡红        8    37776 
4723 言律        8    37784 
4724 三首        8    37792 
4725 迸         8    37800 
4726 两匹        8    37808 
4727 踹         8    37816 
4728 纷纷        8    37824 
4729 自家        8    37832 
4730 值钱        8    37840 
4731 调理        8    37848 
4732 多多        8    37856 
4733 严紧        8    37864 
4734 福气        8    37872 
4735 头疼        8    37880 
4736 捱         8    37888 
4737 两只手       8    37896 
4738 气来        8    37904 
4739 法         8    37912 
4740 嚷起来       8    37920 
4741 自往        8    37928 
4742 斗牌        8    37936 
4743 天生        8    37944 
4744 掩饰        8    37952 
4745 只许        8    37960 
4746 支使        8    37968 
4747 赶不上       8    37976 
4748 松         8    37984 
4749 傻丫头       8    37992 
4750 找出        8    38000 
4751 宝钗心       8    38008 
4752 不恼        8    38016 
4753 一言        8    38024 
4754 参禅        8    38032 
4755 争         8    38040 
4756 房上        8    38048 
4757 备         8    38056 
4758 斟酒        8    38064 
4759 一发        8    38072 
4760 方好        8    38080 
4761 该当        8    38088 
4762 走凤姐       8    38096 
4763 专管        8    38104 
4764 弹琴        8    38112 
4765 演习        8    38120 
4766 栽         8    38128 
4767 卜世仁       8    38136 
4768 香料        8    38144 
4769 赌博        8    38152 
4770 要不是       8    38160 
4771 无赖        8    38168 
4772 字画        8    38176 
4773 想不出       8    38184 
4774 二百两       8    38192 
4775 魇         8    38200 
4776 骂人        8    38208 
4777 零碎        8    38216 
4778 口气道       8    38224 
4779 家私        8    38232 
4780 已过        8    38240 
4781 尘缘        8    38248 
4782 烧香        8    38256 
4783 要些        8    38264 
4784 拚         8    38272 
4785 欠安        8    38280 
4786 洒         8    38288 
4787 刻薄        8    38296 
4788 红颜        8    38304 
4789 冤         8    38312 
4790 拋         8    38320 
4791 亮         8    38328 
4792 过得去       8    38336 
4793 紫鹃忙       8    38344 
4794 我心        8    38352 
4795 怕臊        8    38360 
4796 乏         8    38368 
4797 放手        8    38376 
4798 半年        8    38384 
4799 往来        8    38392 
4800 念念        8    38400 
4801 献         8    38408 
4802 无法无天      8    38416 
4803 避         8    38424 
4804 作怪        8    38432 
4805 声名        8    38440 
4806 焉得        8    38448 
4807 句句        8    38456 
4808 看起来       8    38464 
4809 哈哈        8    38472 
4810 哝         8    38480 
4811 乘         8    38488 
4812 秋纹笑       8    38496 
4813 宋嬷嬷       8    38504 
4814 知音        8    38512 
4815 喝一杯       8    38520 
4816 受苦        8    38528 
4817 搜寻        8    38536 
4818 修         8    38544 
4819 小器        8    38552 
4820 行令        8    38560 
4821 签         8    38568 
4822 暖酒        8    38576 
4823 音乐        8    38584 
4824 盒内        8    38592 
4825 医院        8    38600 
4826 药方        8    38608 
4827 宝钗姊妹      8    38616 
4828 偷偷        8    38624 
4829 应着        8    38632 
4830 老公        8    38640 
4831 窗户        8    38648 
4832 许了        8    38656 
4833 撵出        8    38664 
4834 金子        8    38672 
4835 拿回去       8    38680 
4836 金星        8    38688 
4837 张德辉       8    38696 
4838 一两个       8    38704 
4839 团团        8    38712 
4840 绝色        8    38720 
4841 李绮        8    38728 
4842 接到        8    38736 
4843 芦雪庵       8    38744 
4844 恰是        8    38752 
4845 小气        8    38760 
4846 登         8    38768 
4847 吊子        8    38776 
4848 嘴儿        8    38784 
4849 伺侯        8    38792 
4850 力         8    38800 
4851 问过        8    38808 
4852 尽知        8    38816 
4853 定下        8    38824 
4854 停放        8    38832 
4855 放出        8    38840 
4856 配人        8    38848 
4857 焉知        8    38856 
4858 亏空        8    38864 
4859 划拳        8    38872 
4860 掀起        8    38880 
4861 子儿        8    38888 
4862 百日        8    38896 
4863 弟         8    38904 
4864 并不知道      8    38912 
4865 强占        8    38920 
4866 几篇        8    38928 
4867 喜鸾        8    38936 
4868 橘         8    38944 
4869 因联道       8    38952 
4870 临死        8    38960 
4871 安逸        8    38968 
4872 运气        8    38976 
4873 静室        8    38984 
4874 新媳妇       8    38992 
4875 秋菱        8    39000 
4876 牛黄        8    39008 
4877 监里        8    39016 
4878 张王氏       8    39024 
4879 干儿子       8    39032 
4880 老伯        8    39040 
4881 吏部        8    39048 
4882 功勋        8    39056 
4883 定神        8    39064 
4884 来京        8    39072 
4885 原想        8    39080 
4886 疾忙        8    39088 
4887 贾兰道       8    39096 
4888 荒唐        7    34216 
